"group" "id" "variable"
"317" 1 317 -1.30356426139366
"318" 1 318 -1.88797829183224
"319" 1 319 0.791529085900557
"320" 1 320 -0.333520441918649
"321" 1 321 -2.41574577875007
"322" 1 322 -0.769878574664831
"323" 1 323 -0.797072130890988
"324" 1 324 0.959479342276946
"325" 1 325 0.776724197259338
"326" 1 326 0.426183250736267
"327" 1 327 -0.763461082334604
"328" 1 328 -0.643856793657317
"329" 1 329 -0.882187126341819
"330" 1 330 -0.826140391220894
"331" 1 331 0.511576812395617
"332" 1 332 -1.85475439698433
"333" 1 333 -1.0665456381474
"334" 1 334 2.19421024620759
"335" 1 335 0.907800679563411
"336" 1 336 0.411070758862597
"337" 1 337 -0.0520584484404127
"338" 1 338 0.484728984489632
"339" 1 339 -0.739226804818272
"340" 1 340 1.483038690828
"341" 1 341 2.13268797033082
"342" 1 342 2.3575085801099
"343" 1 343 -0.372309610689505
"344" 1 344 -0.681746559898532
"345" 1 345 1.02082876997784
"346" 1 346 -0.616440360159869
"347" 1 347 1.69248064876644
"348" 1 348 -0.204427806606921
"349" 1 349 0.531684402584985
"350" 1 350 -2.01850552339153
"351" 1 351 -0.00401855856165532
"352" 1 352 0.959011511194758
"353" 1 353 -0.232209487392053
"354" 1 354 -0.384835657032513
"355" 1 355 -0.696786973163234
"356" 1 356 -0.720562498916131
"357" 1 357 -0.359391132140015
"358" 1 358 2.95805806054972
"359" 1 359 -0.190445052921558
"360" 1 360 0.0322521648705196
"361" 1 361 -0.771156168378669
"362" 1 362 0.123505453300644
"363" 1 363 -0.243509189560568
"364" 1 364 -0.598386230427922
"365" 1 365 0.286333911471526
"366" 1 366 0.742051958064271
"367" 1 367 -0.451841954887837
"368" 1 368 -0.700330090815862
"369" 1 369 -0.753023382082472
"370" 1 370 0.303389632385681
"371" 1 371 0.424804325454433
"372" 1 372 -0.156651291768534
"373" 1 373 -1.27323291128866
"374" 1 374 -1.06938705742095
"375" 1 375 -0.711936562125673
"376" 1 376 -0.444315560129103
"377" 1 377 -0.252012108898553
"378" 1 378 -1.58316470786236
"379" 1 379 -1.21354760808545
"380" 1 380 0.171700530177911
"381" 1 381 -0.784359583270611
"382" 1 382 0.0427813602167719
"383" 1 383 -1.15725964920791
"384" 1 384 0.399376796648009
"385" 1 385 0.382561751983233
"386" 1 386 0.843590981174456
"387" 1 387 0.878001015723561
"388" 1 388 1.63836826009756
"389" 1 389 -0.0613086288936316
"390" 1 390 -1.49760525175039
"391" 1 391 0.630878008604747
"392" 1 392 0.193865598572843
"393" 1 393 0.0583052325487382
"394" 1 394 1.35599370963367
"395" 1 395 0.965161817621934
"396" 1 396 0.333478686117461
"397" 1 397 -0.657013120650161
"398" 1 398 2.02836691190452
"399" 1 399 -0.709236259670277
"400" 1 400 0.290823086522871
"401" 1 401 0.365817362995988
"402" 1 402 0.286141992506846
"403" 1 403 1.46189800285909
"404" 1 404 0.615865175268926
"405" 1 405 0.475261818625854
"406" 1 406 -0.769829930597193
"407" 1 407 0.996955636292899
"408" 1 408 0.295687082366527
"409" 1 409 -0.360438570468079
"410" 1 410 0.585037795358341
"411" 1 411 -0.520497234339429
"412" 1 412 1.16146505155804
"413" 1 413 -0.584044074027289
"414" 1 414 -1.47298942565796
"415" 1 415 -0.809628462382248
"416" 1 416 -1.28722242797349
"417" 1 417 -1.42340120405252
"418" 1 418 0.171214192360161
"419" 1 419 1.71524850422762
"420" 1 420 -0.0465806817122816
"421" 1 421 1.2169056532781
"422" 1 422 -1.61179024644797
"423" 1 423 0.969023144853865
"424" 1 424 -1.62981609654602
"425" 1 425 0.412664320002091
"426" 1 426 -1.74855182439021
"427" 1 427 0.249756080046157
"428" 1 428 -0.054318993588573
"429" 1 429 -2.22357244338109
"430" 1 430 0.820686924644385
"431" 1 431 -0.737422632992637
"432" 1 432 1.26109677867408
"433" 1 433 1.01337245086268
"434" 1 434 -0.43790457633727
"435" 1 435 0.662156249894337
"436" 1 436 -0.289147990201082
"437" 1 437 -0.257142228007785
"438" 1 438 0.592316502528982
"439" 1 439 -0.677565159582122
"440" 1 440 0.531319811698929
"441" 1 441 0.148595521346772
"442" 1 442 -0.260463804184018
"443" 1 443 -0.0877032714308245
"444" 1 444 1.2689876719993
"445" 1 445 -1.57288531601563
"446" 1 446 -1.80795833419065
"447" 1 447 -1.75106713046174
"448" 1 448 -1.31485944093046
"449" 1 449 0.721975696326255
"450" 1 450 0.605678185986639
"451" 1 451 1.38822086915435
"452" 1 452 -1.00658723751957
"453" 1 453 -0.409163377289579
"454" 1 454 1.29657781408286
"455" 1 455 -0.654283092839146
"456" 1 456 1.79294730797031
"457" 1 457 2.22769467462688
"458" 1 458 1.59246265163724
"459" 1 459 -1.44825889600302
"460" 1 460 0.22993300878511
"461" 1 461 0.184849756149487
"462" 1 462 -1.37383719809948
"463" 1 463 1.29358946209622
"464" 1 464 0.174568360710415
"465" 1 465 -2.2150411681549
"466" 1 466 0.560213770331237
"467" 1 467 0.694533042192295
"468" 1 468 2.43492841442576
"469" 1 469 -1.66462479713288
"470" 1 470 -0.313545170041557
"471" 1 471 0.29414678357074
"472" 1 472 -0.290564798459626
"473" 1 473 1.27548448563259
"474" 1 474 0.824038590810845
"475" 1 475 0.607981861686829
"476" 1 476 0.355156956615271
"477" 1 477 0.362040362603729
"478" 1 478 1.23482192460071
"479" 1 479 1.25402940597434
"480" 1 480 -0.713826980119584
"481" 1 481 -0.139479407033738
"482" 1 482 0.895456807383526
"483" 1 483 1.41473097706824
"484" 1 484 1.05997718263878
"485" 1 485 -0.523253741713104
"486" 1 486 0.232720627365616
"487" 1 487 -1.4126713447173
"488" 1 488 0.511270389252768
"489" 1 489 1.31555435654847
"490" 1 490 -0.0809149091352173
"491" 1 491 -0.933693667176955
"492" 1 492 -1.4545945817289
"493" 1 493 -0.0303204235945946
"494" 1 494 1.83121960378783
"495" 1 495 -1.69835604853052
"496" 1 496 -0.174101146022941
"497" 1 497 1.88176033386739
"498" 1 498 1.01786457556882
"499" 1 499 -0.383936013958123
"500" 1 500 -0.339695331460405
"501" 1 501 0.866999995439944
"502" 1 502 -0.647945843297456
"503" 1 503 -2.28234363575122
"504" 1 504 -0.954413451383299
"505" 1 505 0.113164117280233
"506" 1 506 -0.0289177882019753
"507" 1 507 -1.55999286453278
"508" 1 508 -0.258550159075623
"509" 1 509 1.33900609144863
"510" 1 510 -1.27123616735335
"511" 1 511 -0.206937141894152
"512" 1 512 -2.20379825519087
"513" 1 513 0.360298115069051
"514" 1 514 0.262087869697913
"515" 1 515 0.215145291771577
"516" 1 516 -1.13321981884907
"517" 1 517 -1.77695433584557
"518" 1 518 -0.668031197517716
"519" 1 519 0.379187222677501
"520" 1 520 -0.456110053474735
"521" 1 521 0.114179199677228
"522" 1 522 0.432715394668088
"523" 1 523 1.13828080157425
"524" 1 524 0.139419097862899
"525" 1 525 0.439521619919747
"526" 1 526 0.319778734533063
"527" 1 527 -0.00451956955678539
"528" 1 528 -1.34466969290301
"529" 1 529 0.271432796444763
"530" 1 530 1.3058207804774
"531" 1 531 0.92563694284779
"532" 1 532 0.0697925210692402
"533" 1 533 1.03163903352148
"534" 1 534 1.33869851055145
"535" 1 535 0.0975929268602092
"536" 1 536 0.719320041151049
"537" 1 537 2.09153242636669
"538" 1 538 -1.65792106554034
"539" 1 539 -0.442928705346829
"540" 1 540 -0.367732752731768
"541" 1 541 -1.72960721662623
"542" 1 542 0.336281596132041
"543" 1 543 1.06933990581034
"544" 1 544 -0.802522819994838
"545" 1 545 -1.70312582337955
"546" 1 546 0.318760518765727
"547" 1 547 -1.99367932056034
"548" 1 548 0.761382460149646
"549" 1 549 -0.278208899748109
"550" 1 550 0.155569319667116
"551" 1 551 0.469880573263139
"552" 1 552 1.27977384933908
"553" 1 553 -1.47072670507743
"554" 1 554 0.0136645840105083
"555" 1 555 2.00318667730659
"556" 1 556 -0.842886064468978
"557" 1 557 -0.801224671683664
"558" 1 558 -0.490369463458848
"559" 1 559 0.668918069235224
"560" 1 560 -0.34716861672023
"561" 1 561 -1.51363221880147
"562" 1 562 -0.105395989408056
"563" 1 563 0.471070360593695
"564" 1 564 -0.885672472236433
"565" 1 565 -0.104158507543596
"566" 1 566 -2.34749141826201
"567" 1 567 -1.16532758342144
"568" 1 568 1.30939851953419
"569" 1 569 1.44127592281363
"570" 1 570 -1.26008474292004
"571" 1 571 0.503405270965702
"572" 1 572 -2.07971717751184
"573" 1 573 1.08749226284505
"574" 1 574 0.0660303444690004
"575" 1 575 -0.360357435290741
"576" 1 576 -0.19362140776472
"577" 1 577 0.0814206139631531
"578" 1 578 0.0144980764813882
"579" 1 579 -1.36997523579349
"580" 1 580 -0.390731652985902
"581" 1 581 -1.53594369696033
"582" 1 582 -0.20216785844421
"583" 1 583 -0.439659432185168
"584" 1 584 0.879284135621211
"585" 1 585 -0.0783984005417282
"586" 1 586 -0.814625991801045
"587" 1 587 1.00263188854308
"588" 1 588 -0.52974292992504
"589" 1 589 1.19975493161715
"590" 1 590 -0.396630725023078
"591" 1 591 0.205905642728571
"592" 1 592 1.10642494839547
"593" 1 593 0.551914712374338
"594" 1 594 -0.874240047831879
"595" 1 595 0.189052717505917
"596" 1 596 0.764010573694029
"597" 1 597 -0.980617343006421
"598" 1 598 -0.484135767376133
"599" 1 599 -1.99018398668679
"600" 1 600 -0.514016027745389
"601" 1 601 -2.16882269869496
"602" 1 602 0.764026290117788
"603" 1 603 0.584007252623887
"604" 1 604 -0.141715765999544
"605" 1 605 0.479514231684645
"606" 1 606 0.119608429169514
"607" 1 607 0.734945952289171
"608" 1 608 0.443180468803841
"609" 1 609 0.730275958633346
"610" 1 610 0.0424880767683485
"611" 1 611 -0.156816198971722
"612" 1 612 0.893543881741039
"613" 1 613 -0.709607529787066
"614" 1 614 0.45878191075111
"615" 1 615 1.51996930865764
"616" 1 616 -0.0859670733303512
"617" 1 617 0.558263853414356
"618" 1 618 -1.41081280897526
"619" 1 619 0.47790796635589
"620" 1 620 -0.901066159805873
"621" 1 621 0.524624251970977
"622" 1 622 -1.34337557191115
"623" 1 623 -0.214137186041347
"624" 1 624 0.697543641657262
"625" 1 625 0.863837830864742
"626" 1 626 -0.273128430262906
"627" 1 627 -0.494019905870206
"628" 1 628 2.05791315302099
"629" 1 629 -1.86427607347928
"630" 1 630 -0.00273375787048588
"631" 1 631 1.28228277676114
"632" 1 632 -2.12624214619834
"633" 1 633 -0.521352489653407
"634" 1 634 -0.525494198154986
"635" 1 635 0.235720842073913
"636" 1 636 0.609607650130348
"637" 1 637 1.99895341714708
"638" 1 638 -0.125540797577282
"639" 1 639 -0.107997231243981
"640" 1 640 -0.103308619033431
"641" 1 641 -0.374649786454994
"642" 1 642 0.978980910086197
"643" 1 643 0.605536579646718
"644" 1 644 -0.644457242817701
"645" 1 645 0.296137785842249
"646" 1 646 0.71725862642322
"647" 1 647 0.501325546384275
"648" 1 648 0.286245565623327
"649" 1 649 -0.3686408745129
"650" 1 650 1.03250755584993
"651" 1 651 -0.467696703227038
"652" 1 652 -0.996865894595873
"653" 1 653 1.03662604589509
"654" 1 654 -0.305627400612355
"655" 1 655 0.953124209042555
"656" 1 656 0.28083179344473
"657" 1 657 -0.412726061853092
"658" 1 658 -0.661709081191602
"659" 1 659 -0.110333047265381
"660" 1 660 0.280767462915425
"661" 1 661 -1.0375272501851
"662" 1 662 -0.827407529543505
"663" 1 663 0.806718689024338
"664" 1 664 -0.22906846593205
"665" 1 665 -1.22799928452698
"666" 1 666 -0.135976538331501
"667" 1 667 0.598566608238989
"668" 1 668 -1.18730654344146
"669" 1 669 0.170835374379148
"670" 1 670 2.7489541110633
"671" 1 671 0.290128504892801
"672" 1 672 2.19631818901656
"673" 1 673 -0.890963253119511
"674" 1 674 -0.0665830796316843
"675" 1 675 1.16210751804398
"676" 1 676 1.17299163342551
"677" 1 677 2.50044648572812
"678" 1 678 1.36227221142351
"679" 1 679 1.1878080463334
"680" 1 680 -0.107114606940778
"681" 1 681 -1.09191340075468
"682" 1 682 0.464783724615136
"683" 1 683 3.0021546841786
"684" 1 684 0.533336508237954
"685" 1 685 1.08315715084624
"686" 1 686 2.70916549594865
"687" 1 687 -1.13733898978119
"688" 1 688 -1.4527082893177
"689" 1 689 -0.13225755112359
"690" 1 690 0.890171781855568
"691" 1 691 0.377947002605665
"692" 1 692 0.0954300564447198
"693" 1 693 0.436247363923783
"694" 1 694 0.845192361309624
"695" 1 695 0.710093250465745
"696" 1 696 0.897835704469666
"697" 1 697 1.41331387279053
"698" 1 698 -1.6532269134352
"699" 1 699 -0.802825735576384
"700" 1 700 -0.549942745438394
"701" 1 701 -1.09677808577021
"702" 1 702 -0.0895997476526979
"703" 1 703 1.42632360783321
"704" 1 704 1.07280500950967
"705" 1 705 0.652237496567381
"706" 1 706 1.39591247691064
"707" 1 707 0.0521746399740472
"708" 1 708 -0.0343752116303635
"709" 1 709 1.7354738956302
"710" 1 710 -1.22895603178185
"711" 1 711 0.283818592106952
"712" 1 712 1.08023019856862
"713" 1 713 0.218773031399542
"714" 1 714 1.53707451372
"715" 1 715 -0.192244918342367
"716" 1 716 -0.362229106254765
"717" 1 717 -1.11799333035241
"718" 1 718 -1.08799587760976
"719" 1 719 0.138132009675317
"720" 1 720 -1.65551117453556
"721" 1 721 1.80024868022331
"722" 1 722 0.0306201806419568
"723" 1 723 -0.81518903364106
"724" 1 724 1.4049948587285
"725" 1 725 -0.919370059455474
"726" 1 726 -0.715265622700874
"727" 1 727 -0.909193093979463
"728" 1 728 0.601749921450487
"729" 1 729 1.53770071025589
"730" 1 730 0.461747879896202
"731" 1 731 1.27001360298011
"732" 1 732 0.81971988776904
"733" 1 733 0.0907263710567435
"734" 1 734 -0.692687879597951
"735" 1 735 0.414621587506985
"736" 1 736 -1.25737815256025
"737" 1 737 0.552579588143004
"738" 1 738 -0.293043707977766
"739" 1 739 0.655317088923597
"740" 1 740 0.0355514718471574
"741" 1 741 1.52811205106384
"742" 1 742 -0.670752939225774
"743" 1 743 2.23798569216996
"744" 1 744 0.718083624500359
"745" 1 745 0.0981686066800003
"746" 1 746 -0.940748386544065
"747" 1 747 0.196643926017457
"748" 1 748 0.754094365407504
"749" 1 749 0.857589272429112
"750" 1 750 0.628812021479318
"751" 1 751 1.20582429716689
"752" 1 752 1.63360729253615
"753" 1 753 0.699156731959631
"754" 1 754 0.592855692971144
"755" 1 755 1.5418904173847
"756" 1 756 1.3100051415579
"757" 1 757 0.43077216957423
"758" 1 758 2.01206006057128
"759" 1 759 1.2421291310051
"760" 1 760 0.50359340533226
"761" 1 761 -0.337503718431062
"762" 1 762 -0.58408149411789
"763" 1 763 -0.358731554414036
"764" 1 764 -0.550319488107725
"765" 1 765 0.340809761377342
"766" 1 766 -1.47589564670339
"767" 1 767 -0.135520839766326
"768" 1 768 0.0875951669194889
"769" 1 769 -2.03122044354271
"770" 1 770 -1.06598772548258
"771" 1 771 -1.21443421072222
"772" 1 772 0.162742688758895
"773" 1 773 -0.362083855877186
"774" 1 774 0.181150582009317
"775" 1 775 0.43813421356138
"776" 1 776 -0.514968913717272
"777" 1 777 2.13993737467853
"778" 1 778 -0.561225712037574
"779" 1 779 -1.08239361763867
"780" 1 780 -1.06031394873557
"781" 1 781 -0.657189347121343
"782" 1 782 -1.38305348747844
"783" 1 783 -1.66482896387176
"784" 1 784 1.28777679573134
"785" 1 785 1.14261500350358
"786" 1 786 0.311904236926988
"787" 1 787 -0.511030292567037
"788" 1 788 -0.823168084829157
"789" 1 789 0.419866898433162
"790" 1 790 -1.56286603879135
"791" 1 791 1.83199703613071
"792" 1 792 -0.358503890836558
"793" 1 793 1.01089764589456
"794" 1 794 0.0534025063827218
"795" 1 795 0.228211733960405
"796" 1 796 -0.861294431542739
"797" 1 797 -0.200755394233069
"798" 1 798 -0.823094898699438
"799" 1 799 0.952481775510128
"800" 1 800 0.504852022445087
"801" 1 801 -0.586746923472163
"802" 1 802 -0.358049992085748
"803" 1 803 -0.60427123180253
"804" 1 804 2.15800917164377
"805" 1 805 -0.98303099440192
"806" 1 806 -0.31000666014544
"807" 1 807 -1.01694274685985
"808" 1 808 1.49120346255228
"809" 1 809 -0.528293643312748
"810" 1 810 -1.48292686763297
"811" 1 811 -0.542839695981817
"812" 1 812 0.802852995261042
"813" 1 813 -0.110698315768564
"814" 1 814 -0.402093496800307
"815" 1 815 -0.290782765130787
"816" 1 816 -0.352726330859161
"817" 1 817 -0.91048054403301
"818" 1 818 -0.597509199188138
"819" 1 819 -0.6385794015426
"820" 1 820 -0.996005020763979
"821" 1 821 -0.423860345436322
"822" 1 822 -0.341773837760905
"823" 1 823 0.172099454761564
"824" 1 824 0.423732532352419
"825" 1 825 -1.17462602583868
"826" 1 826 -0.0569673535739803
"827" 1 827 0.0287819436275016
"828" 1 828 0.978172448272675
"829" 1 829 0.66326982442945
"830" 1 830 -0.682790001183533
"831" 1 831 0.27743421140987
"832" 1 832 0.996952730734143
"833" 1 833 -0.237592938581206
"834" 1 834 0.374339155582848
"835" 1 835 -0.568556947009537
"836" 1 836 -0.638267392488634
"837" 1 837 1.07846897677103
"838" 1 838 -0.917939210960812
"839" 1 839 -0.201882617236531
"840" 1 840 0.949371395083885
"841" 1 841 2.06855677872359
"842" 1 842 -0.521747205528693
"843" 1 843 0.102624503325785
"844" 1 844 -1.34309999394769
